LRcode,leerresultaten,LDcode,leerdoelen,niveau,niveau_omschrijving,OLOD
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00398,Kan services ontwikkelen in een ERP omgeving.,T,Toepassen,Software Development in ERP II   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00398,Kan services ontwikkelen in een ERP omgeving.,T,Toepassen,Software Development in ERP II   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00399,Kan software ontwikkelen in ABAP.,T,Toepassen,Software Development in ERP I   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00399,Kan software ontwikkelen in ABAP.,T,Toepassen,Software Development in ERP I   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00399,Kan software ontwikkelen in ABAP.,T,Toepassen,Software Development in ERP I   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00412,Kan strategische conclusies beschrijven en toepassen na een externe en interne analyse.,T,Toepassen,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00412,Kan strategische conclusies beschrijven en toepassen na een externe en interne analyse.,T,Toepassen,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00412,Kan strategische conclusies beschrijven en toepassen na een externe en interne analyse.,T,Toepassen,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00420,Kan testscenario’s opstellen voor eenvoudige toepassingen.,T,Toepassen,Software Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00420,Kan testscenario’s opstellen voor eenvoudige toepassingen.,T,Toepassen,Software Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00420,Kan testscenario’s opstellen voor eenvoudige toepassingen.,T,Toepassen,Software Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00421,Kan toepassingen ontwikkelen in een ERP omgeving.,T,Toepassen,ERP System Configuration   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00421,Kan toepassingen ontwikkelen in een ERP omgeving.,T,Toepassen,ERP System Configuration   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00421,Kan toepassingen ontwikkelen in een ERP omgeving.,T,Toepassen,ERP System Configuration   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00424,Kan typische bedrijfsrapporteringen toelichten.,T,Toepassen,Business Processes Advanced & Business Intelligence   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00424,Kan typische bedrijfsrapporteringen toelichten.,T,Toepassen,Business Processes Advanced & Business Intelligence   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00424,Kan typische bedrijfsrapporteringen toelichten.,T,Toepassen,Business Processes Advanced & Business Intelligence   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00431,"Kan UML-diagram (Domeinmodel, activiteitendiagram, UCD, SSD) en nut ervan situeren.",WI,Weten inzien,Software Analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00431,"Kan UML-diagram (Domeinmodel, activiteitendiagram, UCD, SSD) en nut ervan situeren.",WI,Weten inzien,Software Analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00431,"Kan UML-diagram (Domeinmodel, activiteitendiagram, UCD, SSD) en nut ervan situeren.",WI,Weten inzien,Software Analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00435,"Kan verschillen signaleren, aanduiden tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen.",01,Algemeen,Business analysis   (IC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00435,"Kan verschillen signaleren, aanduiden tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen.",T,Toepassen,Business analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00435,"Kan verschillen signaleren, aanduiden tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen.",T,Toepassen,Business analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00435,"Kan verschillen signaleren, aanduiden tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen.",T,Toepassen,Business analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00435,"Kan verschillen signaleren, aanduiden tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen.",T,Toepassen,Business analysis (English taught)  (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00436,Kan verschillen tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen becommentariëren.,01,Algemeen,Business analysis   (IC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00436,Kan verschillen tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen becommentariëren.,WI,Weten inzien,Business analysis   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00436,Kan verschillen tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen becommentariëren.,WI,Weten inzien,Business analysis   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00436,Kan verschillen tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen becommentariëren.,WI,Weten inzien,Business analysis   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00436,Kan verschillen tussen de projectmethodologieën gebruikt in de bedrijfswereld en de theoretische voorstellingen becommentariëren.,WI,Weten inzien,Business analysis (English taught)  (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00437,Kan verschillende bedrijfskundige gegevens combineren en waarde toevoegen aan beschikbare informatie.,T,Toepassen,Business & Management   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00437,Kan verschillende bedrijfskundige gegevens combineren en waarde toevoegen aan beschikbare informatie.,T,Toepassen,Business & Management   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00437,Kan verschillende bedrijfskundige gegevens combineren en waarde toevoegen aan beschikbare informatie.,T,Toepassen,Business & Management   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00440,Kan vertrekkende vanuit een bedrijfsproces de rapporteringsnoden van een organisatie bepalen en van daaruit rapportering opstellen.,IN,Integreren,Data Engineering Project II   (TI)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00440,Kan vertrekkende vanuit een bedrijfsproces de rapporteringsnoden van een organisatie bepalen en van daaruit rapportering opstellen.,IN,Integreren,Data Engineering Project II   (TIAO)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00440,Kan vertrekkende vanuit een bedrijfsproces de rapporteringsnoden van een organisatie bepalen en van daaruit rapportering opstellen.,IN,Integreren,Data Engineering Project II   (VC)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00440,Kan vertrekkende vanuit een bedrijfsproces de rapporteringsnoden van een organisatie bepalen en van daaruit rapportering opstellen.,IN,Integreren,Data Engineering Project II OP  (TILE)
B_TI_204,"De student kan complexe IT-behoeften en vragen kritisch analyseren, gestructureerd weergeven en adequaat adviseren over een oplossing op maat van de organisatie en de impact ervan.",B_TIN_D_00440,Kan vertrekkende vanuit een bedrijfsproces de rapporteringsnoden van een organisatie bepalen en van daaruit rapportering opstellen.,IN,Integreren,Project e-Business   (TI)
